Time,Activity,PhoneDevice,android_sensor_accelerometer0,android_sensor_accelerometer1,android_sensor_accelerometer2,Lat,Long,XYZ
1500569251770,georgia,motorola-XT1096,-4.558559895,11.83693314,1.953668594,30.618564,-96.3409309,Y
1500569251830,georgia,motorola-XT1096,0.29688102,8.686163902,-0.641646028,30.618564,-96.3409309,X
1500569251950,georgia,motorola-XT1096,-7.02937603,13.82890892,0.986411095,30.618564,-96.3409309,Y
1500569251950,georgia,motorola-XT1096,0.076614454,7.948749542,-4.922478676,30.618564,-96.3409309,Y
1500569252020,georgia,motorola-XT1096,-5.631162167,9.423578262,5.142745018,30.618564,-96.3409309,Z
1500569252070,georgia,motorola-XT1096,-1.426944256,10.75475407,-2.758120298,30.618564,-96.3409309,Z
1500569252140,georgia,motorola-XT1096,-4.845864296,9.758766174,3.12203908,30.618564,-96.3409309,X
1500569252190,georgia,motorola-XT1096,-3.007117271,9.002198219,0.699106872,30.618564,-96.3409309,Z
1500569252240,georgia,motorola-XT1096,-3.543418407,10.96544361,1.043871999,30.618564,-96.3409309,Z
1500569252320,georgia,motorola-XT1096,-3.53384161,7.967903137,1.024718285,30.618564,-96.3409309,Y
1500569252380,georgia,motorola-XT1096,-5.784391403,10.98459721,3.303998232,30.618564,-96.3409309,Y
1500569252420,georgia,motorola-XT1096,-2.461239338,7.785943985,-0.92895025,30.618564,-96.3409309,X
1500569252530,georgia,motorola-XT1096,-3.227383852,5.784391403,-0.181959331,30.618564,-96.3409309,X
1500569252560,georgia,motorola-XT1096,-3.016694069,8.456320763,-0.651222885,30.618564,-96.3409309,Z
1500569252600,georgia,motorola-XT1096,-4.807557106,8.322244644,2.202665567,30.618564,-96.3409309,Y
1500569252670,georgia,motorola-XT1096,-5.707777023,11.67412758,-1.082179189,30.618564,-96.3409309,Z
1500569252740,georgia,motorola-XT1096,0.105344877,8.149862289,-4.759673119,30.618564,-96.3409309,X
1500569252780,georgia,motorola-XT1096,-7.84340477,6.339846134,4.165910721,30.618564,-96.3409309,Z
1500569252840,georgia,motorola-XT1096,-0.574608386,9.777919769,-2.059013367,30.618564,-96.3409309,X
1500569252900,georgia,motorola-XT1096,-3.313575268,10.6398325,1.340752959,30.618564,-96.3409309,Z
1500569252970,georgia,motorola-XT1096,-2.691082716,10.6206789,-1.953668594,30.618564,-96.3409309,X
1500569253020,georgia,motorola-XT1096,-1.59932673,9.423578262,0.545877993,30.618564,-96.3409309,Y
1500569253080,georgia,motorola-XT1096,-2.652775526,9.931148529,-1.953668594,30.618564,-96.3409309,X
1500569253140,georgia,motorola-XT1096,-1.963245392,10.64940929,2.422932148,30.618564,-96.3409309,Z
1500569253190,georgia,motorola-XT1096,-1.426944256,8.877699852,0.689530075,30.618564,-96.3409309,Y
1500569253250,georgia,motorola-XT1096,-3.49553442,14.42267132,1.762132406,30.618564,-96.3409309,Z
1500569253320,georgia,motorola-XT1096,-0.450109929,6.311115742,-0.852335811,30.618564,-96.3409309,Z
1500569253380,georgia,motorola-XT1096,-3.169923067,8.418013573,0.33518824,30.618564,-96.3409309,Y
1500569253430,georgia,motorola-XT1096,-2.068590164,5.027823448,0.727837324,30.618564,-96.3409309,Z
1500569253530,georgia,motorola-XT1096,-2.030282974,7.393294811,-0.67037648,30.618564,-96.3409309,X
1500569253550,georgia,motorola-XT1096,-1.704671621,10.91755962,0.59376204,30.618564,-96.3409309,Y
1500569253610,georgia,motorola-XT1096,-1.972822189,12.51688671,0.009576807,30.618564,-96.3409309,Z
1500569253670,georgia,motorola-XT1096,-1.608903527,10.53448772,1.149216771,30.618564,-96.3409309,X
1500569253740,georgia,motorola-XT1096,-1.312022567,8.609549522,1.321599364,30.618564,-96.3409309,Z
1500569253810,georgia,motorola-XT1096,-1.800439715,7.144298077,1.369483352,30.618564,-96.3409309,Y
1500569253840,georgia,motorola-XT1096,-1.455674648,9.117119789,1.00556469,30.618564,-96.3409309,Z
1500569253910,georgia,motorola-XT1096,-0.679953277,10.17056847,-0.201112941,30.618564,-96.3409309,Z
1500569253990,georgia,motorola-XT1096,-1.244984865,12.06677628,0.833182216,30.618564,-96.3409309,Y
1500569254040,georgia,motorola-XT1096,-0.63206923,9.749189377,-0.679953277,30.618564,-96.3409309,Y
1500569254100,georgia,motorola-XT1096,-2.48996973,10.80263805,0.555454791,30.618564,-96.3409309,Y
1500569254140,georgia,motorola-XT1096,-1.388636947,8.686163902,-1.570596337,30.618564,-96.3409309,X
1500569254200,georgia,motorola-XT1096,-1.551442742,8.590395927,-0.229843363,30.618564,-96.3409309,Z
1500569254260,georgia,motorola-XT1096,-2.719813108,10.07480049,0.622492433,30.618564,-96.3409309,Y
1500569254320,georgia,motorola-XT1096,-2.576161146,10.12268448,-0.220266551,30.618564,-96.3409309,X
1500569254380,georgia,motorola-XT1096,-2.710236311,10.40041256,-0.440533102,30.618564,-96.3409309,Y
1500569254440,georgia,motorola-XT1096,-1.59932673,11.93270111,0.59376204,30.618564,-96.3409309,Z
1500569254500,georgia,motorola-XT1096,-1.197100878,8.628703117,-0.804451764,30.618564,-96.3409309,Y
1500569254570,georgia,motorola-XT1096,-4.654327869,10.86967564,1.56101954,30.618564,-96.3409309,X
1500569254610,georgia,motorola-XT1096,-1.81959331,10.93671322,0.469263524,30.618564,-96.3409309,Y
1500569254670,georgia,motorola-XT1096,-0.268150598,7.80509758,-1.273715258,30.618564,-96.3409309,X
1500569254750,georgia,motorola-XT1096,-2.987963676,12.03804588,0.679953277,30.618564,-96.3409309,Z
1500569254790,georgia,motorola-XT1096,-0.938527048,10.68771648,-0.201112941,30.618564,-96.3409309,Y
1500569254850,georgia,motorola-XT1096,-2.039859772,9.366117477,1.762132406,30.618564,-96.3409309,Z
1500569254930,georgia,motorola-XT1096,0.076614454,8.35097599,-2.375048161,30.618564,-96.3409309,Z
1500569254990,georgia,motorola-XT1096,-3.303998232,11.37724686,0.181959331,30.618564,-96.3409309,Z
1500569255030,georgia,motorola-XT1096,-0.957680702,10.65898609,2.087743998,30.618564,-96.3409309,X
1500569255090,georgia,motorola-XT1096,-3.141192675,10.27591324,2.183511972,30.618564,-96.3409309,Z
1500569255150,georgia,motorola-XT1096,-0.402225882,8.61912632,-2.767697096,30.618564,-96.3409309,X
1500569255220,georgia,motorola-XT1096,-4.290409565,10.11310768,1.254561663,30.618564,-96.3409309,X
1500569255270,georgia,motorola-XT1096,-3.007117271,9.825803757,0.248996973,30.618564,-96.3409309,X
1500569255340,georgia,motorola-XT1096,-2.585737944,9.720458984,-1.235408068,30.618564,-96.3409309,Y
1500569255380,georgia,motorola-XT1096,-3.782838583,9.844957352,0.392649084,30.618564,-96.3409309,X
1500569255440,georgia,motorola-XT1096,-2.365471363,8.07324791,-0.976834297,30.618564,-96.3409309,Z
1500569255500,georgia,motorola-XT1096,-6.205770969,11.51132202,0.842759013,30.618564,-96.3409309,Z
1500569255570,georgia,motorola-XT1096,-1.26413846,8.590395927,-1.22583127,30.618564,-96.3409309,Z
1500569255620,georgia,motorola-XT1096,-3.016694069,10.24718285,0.919373453,30.618564,-96.3409309,Z
1500569255680,georgia,motorola-XT1096,-1.340752959,9.260771751,-0.833182216,30.618564,-96.3409309,Y
1500569255750,georgia,motorola-XT1096,-3.706224203,11.11867237,-0.488417149,30.618564,-96.3409309,X
1500569255800,georgia,motorola-XT1096,-3.438073635,9.931148529,-1.120486379,30.618564,-96.3409309,Y
1500569255860,georgia,motorola-XT1096,-5.420472622,10.93671322,-0.057460841,30.618564,-96.3409309,Y
1500569255960,georgia,motorola-XT1096,-1.321599364,8.111555099,-2.346317768,30.618564,-96.3409309,Y
1500569255980,georgia,motorola-XT1096,-2.949656487,9.902418137,-0.469263524,30.618564,-96.3409309,X
1500569256040,georgia,motorola-XT1096,-3.581725836,9.911994934,-0.469263524,30.618564,-96.3409309,X
1500569256110,georgia,motorola-XT1096,-5.056553841,10.6111021,-1.130063176,30.618564,-96.3409309,X
1500569256170,georgia,motorola-XT1096,-3.246537447,9.184157372,-1.455674648,30.618564,-96.3409309,Z
1500569256210,georgia,motorola-XT1096,-2.796427488,9.404424667,-0.718260527,30.618564,-96.3409309,X
1500569256280,georgia,motorola-XT1096,-4.108449936,9.481039047,-0.181959331,30.618564,-96.3409309,Z
1500569256350,georgia,motorola-XT1096,-2.815581083,8.829815865,-0.258573771,30.618564,-96.3409309,Y
1500569256390,georgia,motorola-XT1096,-5.181052685,10.43871975,0.402225882,30.618564,-96.3409309,Y
1500569256450,georgia,motorola-XT1096,-2.777273893,7.096413612,-1.254561663,30.618564,-96.3409309,Z
1500569256520,georgia,motorola-XT1096,-5.573701382,10.72602367,0.59376204,30.618564,-96.3409309,X
1500569256580,georgia,motorola-XT1096,-3.983951569,8.609549522,-0.775721371,30.618564,-96.3409309,X
1500569256630,georgia,motorola-XT1096,-3.428496838,9.873687744,-0.555454791,30.618564,-96.3409309,Y
1500569256690,georgia,motorola-XT1096,-4.30956316,7.431602001,-0.392649084,30.618564,-96.3409309,Y
1500569256760,georgia,motorola-XT1096,-5.918466568,10.32379818,-2.537853718,30.618564,-96.3409309,Y
1500569256810,georgia,motorola-XT1096,-3.514688015,9.385271072,-1.043871999,30.618564,-96.3409309,Z
1500569256870,georgia,motorola-XT1096,-5.908889771,8.906430244,-1.177947283,30.618564,-96.3409309,Y
1500569256940,georgia,motorola-XT1096,-3.754108191,10.0364933,0.191536129,30.618564,-96.3409309,Z
