Time,Activity,PebbleDevice,PebbleAccX,PebbleAccY,PebbleAccZ,Lat,Long
1.50056936611e+12,user5,PebbleTimeSteel,-345.0,239.0,-808.0,30.6188784,-96.3395468
1.50056936615e+12,user5,PebbleTimeSteel,-345.0,251.0,-815.0,30.6188784,-96.3395468
1.50056936619e+12,user5,PebbleTimeSteel,-341.0,251.0,-809.0,30.6188784,-96.3395468
1.50056936623e+12,user5,PebbleTimeSteel,-348.0,252.0,-815.0,30.6188784,-96.3395468
1.50056936627e+12,user5,PebbleTimeSteel,-352.0,254.0,-806.0,30.6188784,-96.3395468
1.50056936631e+12,user5,PebbleTimeSteel,-344.0,254.0,-809.0,30.6188784,-96.3395468
1.50056936635e+12,user5,PebbleTimeSteel,-346.0,265.0,-808.0,30.6188784,-96.3395468
1.50056936639e+12,user5,PebbleTimeSteel,-348.0,271.0,-810.0,30.6188784,-96.3395468
1.50056936643e+12,user5,PebbleTimeSteel,-347.0,269.0,-806.0,30.6188784,-96.3395468
1.50056936647e+12,user5,PebbleTimeSteel,-347.0,261.0,-809.0,30.6188784,-96.3395468
1.50056936651e+12,user5,PebbleTimeSteel,-347.0,254.0,-807.0,30.6188784,-96.3395468
1.50056936655e+12,user5,PebbleTimeSteel,-345.0,261.0,-809.0,30.6188784,-96.3395468
1.50056936659e+12,user5,PebbleTimeSteel,-343.0,252.0,-812.0,30.6188784,-96.3395468
1.50056936663e+12,user5,PebbleTimeSteel,-341.0,245.0,-810.0,30.6188784,-96.3395468
1.50056936667e+12,user5,PebbleTimeSteel,-344.0,238.0,-812.0,30.6188784,-96.3395468
1.50056936671e+12,user5,PebbleTimeSteel,-347.0,241.0,-811.0,30.6188784,-96.3395468
1.50056936675e+12,user5,PebbleTimeSteel,-350.0,255.0,-809.0,30.6188784,-96.3395468
1.50056936679e+12,user5,PebbleTimeSteel,-343.0,266.0,-813.0,30.6188784,-96.3395468
1.50056936683e+12,user5,PebbleTimeSteel,-342.0,259.0,-806.0,30.6188784,-96.3395468
1.50056936687e+12,user5,PebbleTimeSteel,-350.0,260.0,-808.0,30.6188784,-96.3395468
1.50056936691e+12,user5,PebbleTimeSteel,-352.0,261.0,-811.0,30.6188784,-96.3395468
1.50056936695e+12,user5,PebbleTimeSteel,-349.0,254.0,-813.0,30.6188784,-96.3395468
1.50056936699e+12,user5,PebbleTimeSteel,-338.0,247.0,-812.0,30.6188784,-96.3395468
1.50056936703e+12,user5,PebbleTimeSteel,-337.0,248.0,-813.0,30.6188784,-96.3395468
1.50056936707e+12,user5,PebbleTimeSteel,-347.0,252.0,-817.0,30.6188784,-96.3395468
1.50056936711e+12,user5,PebbleTimeSteel,-349.0,248.0,-813.0,30.6188784,-96.3395468
1.50056936715e+12,user5,PebbleTimeSteel,-349.0,255.0,-811.0,30.6188784,-96.3395468
1.50056936719e+12,user5,PebbleTimeSteel,-345.0,256.0,-810.0,30.6188784,-96.3395468
1.50056936723e+12,user5,PebbleTimeSteel,-342.0,253.0,-813.0,30.6188784,-96.3395468
1.50056936727e+12,user5,PebbleTimeSteel,-348.0,259.0,-816.0,30.6188784,-96.3395468
1.50056936731e+12,user5,PebbleTimeSteel,-346.0,262.0,-810.0,30.6188784,-96.3395468
1.50056936735e+12,user5,PebbleTimeSteel,-345.0,251.0,-812.0,30.6188784,-96.3395468
1.50056936739e+12,user5,PebbleTimeSteel,-341.0,238.0,-811.0,30.6188784,-96.3395468
1.50056936743e+12,user5,PebbleTimeSteel,-343.0,246.0,-815.0,30.6188784,-96.3395468
1.50056936747e+12,user5,PebbleTimeSteel,-350.0,234.0,-807.0,30.6188784,-96.3395468
1.50056936751e+12,user5,PebbleTimeSteel,-347.0,235.0,-808.0,30.6188784,-96.3395468
1.50056936755e+12,user5,PebbleTimeSteel,-343.0,236.0,-806.0,30.6188784,-96.3395468
1.50056936759e+12,user5,PebbleTimeSteel,-340.0,218.0,-820.0,30.6188784,-96.3395468
1.50056936763e+12,user5,PebbleTimeSteel,-343.0,227.0,-808.0,30.6188784,-96.3395468
1.50056936767e+12,user5,PebbleTimeSteel,-349.0,240.0,-812.0,30.6188784,-96.3395468
1.50056936771e+12,user5,PebbleTimeSteel,-353.0,238.0,-812.0,30.6188784,-96.3395468
1.50056936775e+12,user5,PebbleTimeSteel,-341.0,243.0,-804.0,30.6188784,-96.3395468
1.50056936779e+12,user5,PebbleTimeSteel,-344.0,243.0,-818.0,30.6188784,-96.3395468
1.50056936783e+12,user5,PebbleTimeSteel,-345.0,246.0,-813.0,30.6188784,-96.3395468
1.50056936787e+12,user5,PebbleTimeSteel,-342.0,255.0,-809.0,30.6188784,-96.3395468
1.50056936791e+12,user5,PebbleTimeSteel,-346.0,254.0,-811.0,30.6188784,-96.3395468
1.50056936795e+12,user5,PebbleTimeSteel,-347.0,248.0,-815.0,30.6188784,-96.3395468
1.50056936799e+12,user5,PebbleTimeSteel,-348.0,260.0,-803.0,30.6188784,-96.3395468
1.50056936803e+12,user5,PebbleTimeSteel,-338.0,262.0,-810.0,30.6188784,-96.3395468
1.50056936807e+12,user5,PebbleTimeSteel,-341.0,254.0,-811.0,30.6188784,-96.3395468
1.50056936812e+12,user5,PebbleTimeSteel,-347.0,246.0,-815.0,30.6188784,-96.3395468
1.50056936816e+12,user5,PebbleTimeSteel,-346.0,255.0,-814.0,30.6188784,-96.3395468
1.5005693682e+12,user5,PebbleTimeSteel,-343.0,254.0,-813.0,30.6188784,-96.3395468
1.50056936824e+12,user5,PebbleTimeSteel,-340.0,253.0,-811.0,30.6188784,-96.3395468
1.50056936828e+12,user5,PebbleTimeSteel,-345.0,255.0,-815.0,30.6188784,-96.3395468
1.50056936831e+12,user5,PebbleTimeSteel,-347.0,255.0,-810.0,30.6188784,-96.3395468
1.50056936835e+12,user5,PebbleTimeSteel,-346.0,254.0,-812.0,30.6188784,-96.3395468
1.50056936839e+12,user5,PebbleTimeSteel,-348.0,251.0,-819.0,30.6188784,-96.3395468
